timestamp,time_offset_seconds,rr_interval_ms,pr_interval_ms,p_wave_amplitude_mv,t_wave_amplitude_mv,morphology_score,heart_rate_bpm,is_artifact
2026-04-24T10:18:42.862,1122.862,746.4019,167.6521,0.1891,0.3404,0.9701,80.39,0
2026-04-24T10:18:43.608,1123.609,850.3755,184.411,0.08,0.4031,0.9078,70.56,0
2026-04-24T10:18:44.458,1124.459,833.5614,156.004,0.1476,0.2873,0.9039,71.98,0
2026-04-24T10:18:46.108,1126.108,767.1815,175.5071,0.1797,0.3726,0.8895,78.21,0
2026-04-24T10:18:46.875,1126.875,813.4104,192.8783,0.1217,0.5733,0.6789,73.76,1
2026-04-24T10:18:47.688,1127.689,778.7613,159.9662,0.1624,0.2589,0.9486,77.05,0
2026-04-24T10:18:49.983,1129.984,852.467,174.3152,0.1088,0.1877,0.9109,70.38,0
2026-04-24T10:18:51.573,1131.573,781.1922,132.8468,0.1503,0.2801,0.9127,76.81,0
2026-04-24T10:18:53.093,1133.094,480.0,186.3046,0.2215,0.1348,0.3578,125.0,1
2026-04-24T10:18:53.573,1133.574,833.8701,161.131,0.1318,0.3852,0.936,71.95,0
2026-04-24T10:18:54.407,1134.407,817.2323,165.495,0.1317,0.3188,0.8953,73.42,0
2026-04-24T10:18:55.224,1135.225,845.7965,186.6508,0.1492,0.2991,0.9329,70.94,0
2026-04-24T10:18:56.070,1136.07,748.9477,151.9712,0.1998,0.2392,0.9423,80.11,0
2026-04-24T10:18:57.555,1137.555,771.1502,184.0823,0.1144,0.3965,0.8632,77.81,0
2026-04-24T10:18:59.158,1139.158,779.3925,167.2795,0.1771,0.2528,0.9719,76.98,0
2026-04-24T10:18:59.937,1139.938,794.8802,136.7825,0.1792,0.3134,0.949,75.48,0
2026-04-24T10:19:00.732,1140.733,731.9871,159.4161,0.1767,0.3088,0.9455,81.97,0
2026-04-24T10:19:01.464,1141.465,882.4042,180.6875,0.0594,0.1661,0.8334,68.0,1
2026-04-24T10:19:02.346,1142.347,755.6152,178.8667,0.172,0.4024,0.9351,79.41,0
2026-04-24T10:19:05.656,1145.656,766.2443,184.2397,0.1607,0.3111,0.9204,78.3,0
2026-04-24T10:19:06.422,1146.423,773.1094,174.6213,0.1202,0.2919,0.8995,77.61,0
2026-04-24T10:19:07.881,1147.881,823.7349,143.8366,0.1362,0.3125,0.8747,72.84,0
2026-04-24T10:19:08.704,1148.705,809.2663,173.6259,0.1925,0.3013,0.9118,74.14,0
2026-04-24T10:19:09.514,1149.514,866.8699,150.0955,0.1555,0.2938,0.9074,69.21,0
2026-04-24T10:19:10.381,1150.381,819.8517,170.598,0.1449,0.3733,0.952,73.18,0
2026-04-24T10:19:11.972,1151.972,816.0425,146.4418,0.1521,0.2814,0.9663,73.53,0
2026-04-24T10:19:12.788,1152.788,872.1152,154.5336,0.2097,0.3044,0.9254,68.8,0
2026-04-24T10:19:13.660,1153.66,1450.399,196.0176,0.0606,0.3756,0.5505,41.37,1
2026-04-24T10:19:15.110,1155.111,796.0141,127.6597,0.1103,0.2673,0.9417,75.38,0
2026-04-24T10:19:16.744,1156.744,790.1557,132.3468,0.08,0.3427,0.9444,75.93,0
2026-04-24T10:19:18.374,1158.374,595.1724,266.7984,0.1328,0.3562,0.5793,100.81,1
2026-04-24T10:19:19.630,1159.631,683.9822,158.1687,0.1422,0.3595,0.8903,87.72,0
2026-04-24T10:19:20.314,1160.315,711.5528,137.5722,0.0111,0.1058,0.4429,84.32,1
2026-04-24T10:19:21.864,1161.865,775.6846,150.1906,0.1727,0.262,0.9317,77.35,0
2026-04-24T10:19:22.640,1162.64,862.098,172.1282,0.1502,0.4338,0.9168,69.6,0
2026-04-24T10:19:25.150,1165.151,792.4474,169.3628,0.1979,0.2862,0.919,75.71,0
2026-04-24T10:19:26.622,1166.623,797.1523,167.2668,0.1322,0.4045,0.9144,75.27,0
2026-04-24T10:19:27.420,1167.42,790.7022,153.6827,0.1495,0.2963,0.9068,75.88,0
2026-04-24T10:19:28.210,1168.211,842.2742,142.9934,0.1473,0.2348,0.9227,71.24,0
2026-04-24T10:19:29.053,1169.053,765.1894,190.9584,0.1469,0.3263,0.9293,78.41,0
2026-04-24T10:19:29.818,1169.818,849.9668,177.6768,0.1021,0.418,0.914,70.59,0
2026-04-24T10:19:30.668,1170.668,821.5151,194.1615,0.0985,0.4185,0.9451,73.04,0
2026-04-24T10:19:32.245,1172.245,684.0195,178.9774,0.1466,0.339,0.9291,87.72,0
2026-04-24T10:19:33.679,1173.68,745.8151,181.1698,0.136,0.2501,0.9671,80.45,0
2026-04-24T10:19:35.230,1175.231,703.1581,161.5371,0.1922,0.3234,0.9466,85.33,0
2026-04-24T10:19:37.438,1177.438,720.3993,163.0481,0.1421,0.3426,0.8627,83.29,0
2026-04-24T10:19:38.158,1178.159,788.1671,156.5145,0.1534,0.372,0.8658,76.13,0
2026-04-24T10:19:39.756,1179.756,762.6951,147.5011,0.1555,0.2897,0.9342,78.67,0
2026-04-24T10:19:40.518,1180.519,811.6338,150.7593,0.1731,0.3045,0.8935,73.92,0
2026-04-24T10:19:41.330,1181.33,850.0873,167.2036,0.0888,0.4005,0.9273,70.58,0
2026-04-24T10:19:42.180,1182.181,773.2594,141.8145,0.1644,0.2372,0.9247,77.59,0
2026-04-24T10:19:42.953,1182.954,792.4376,173.407,0.153,0.2603,0.9236,75.72,0
2026-04-24T10:19:43.746,1183.746,819.7967,161.3524,0.1484,0.3006,0.9458,73.19,0
2026-04-24T10:19:44.566,1184.566,788.0322,138.0072,0.1584,0.2407,0.9217,76.14,0
2026-04-24T10:19:45.354,1185.354,756.5476,174.9391,0.0979,0.2678,0.9352,79.31,0
2026-04-24T10:19:46.110,1186.111,781.277,104.4171,0.0594,0.2739,0.6141,76.8,1
2026-04-24T10:19:47.677,1187.678,842.2193,150.7574,0.119,0.309,0.9466,71.24,0
2026-04-24T10:19:49.322,1189.322,815.97,161.3439,0.1794,0.3387,0.9077,73.53,0
2026-04-24T10:19:51.709,1191.71,732.8912,154.0068,0.1496,0.3257,0.9428,81.87,0
2026-04-24T10:19:53.286,1193.286,719.7364,160.5897,0.08,0.2842,0.8997,83.36,0
2026-04-24T10:19:54.005,1194.006,851.2461,168.1882,0.1905,0.3349,0.915,70.48,0
2026-04-24T10:19:54.857,1194.857,873.9637,158.372,0.1964,0.216,0.9812,68.65,0
2026-04-24T10:19:55.731,1195.731,799.384,183.4867,0.1577,0.3446,0.9282,75.06,0
2026-04-24T10:19:56.530,1196.531,867.5313,162.7437,0.2031,0.2279,0.9498,69.16,0
2026-04-24T10:19:57.398,1197.398,866.2478,129.3291,0.1087,0.2646,0.9427,69.26,0
2026-04-24T10:19:58.264,1198.264,814.4595,221.9044,0.0303,0.0915,0.7596,73.67,1
2026-04-24T10:19:59.078,1199.079,702.4482,161.3853,0.1521,0.3142,0.9143,85.42,0
2026-04-24T10:19:59.781,1199.781,831.6955,145.2714,0.1667,0.2171,0.9054,72.14,0
2026-04-24T10:20:00.612,1200.613,896.1473,136.2159,0.1248,0.3211,0.9394,66.95,0
2026-04-24T10:20:01.509,1201.509,772.2336,165.6953,0.1993,0.3172,0.906,77.7,0
2026-04-24T10:20:02.281,1202.281,720.6451,161.8705,0.217,0.3652,0.9299,83.26,0
2026-04-24T10:20:03.001,1203.002,827.4803,103.6151,0.0319,0.0582,0.4412,72.51,1
2026-04-24T10:20:03.829,1203.829,866.0331,174.1389,0.1067,0.3288,0.9053,69.28,0
2026-04-24T10:20:05.474,1205.475,940.4605,151.9421,0.174,0.1737,0.9206,63.8,0
2026-04-24T10:20:06.415,1206.415,871.3743,156.7907,0.1745,0.221,0.8885,68.86,0
2026-04-24T10:20:07.286,1207.287,717.0832,159.2561,0.1981,0.2683,0.9521,83.67,0
2026-04-24T10:20:08.003,1208.004,796.9338,155.8048,0.1015,0.2403,0.9369,75.29,0
2026-04-24T10:20:08.800,1208.801,818.8474,165.1066,0.1538,0.262,0.9031,73.27,0
2026-04-24T10:20:09.619,1209.619,838.5767,152.1338,0.1648,0.3373,0.9664,71.55,0
2026-04-24T10:20:10.458,1210.458,821.9497,162.9787,0.1104,0.4542,0.9347,73.0,0
2026-04-24T10:20:11.279,1211.28,807.8524,190.0144,0.189,0.2397,0.9486,74.27,0
2026-04-24T10:20:12.087,1212.088,850.9522,170.8904,0.1185,0.15,0.9047,70.51,0
2026-04-24T10:20:12.938,1212.939,764.3223,161.78,0.1488,0.3038,0.9026,78.5,0
2026-04-24T10:20:13.703,1213.703,809.4922,154.6795,0.1179,0.3783,0.9272,74.12,0
2026-04-24T10:20:14.512,1214.513,814.456,150.3769,0.1929,0.288,0.9009,73.67,0
2026-04-24T10:20:15.327,1215.327,770.9139,172.3851,0.1514,0.3571,0.9891,77.83,0
2026-04-24T10:20:16.097,1216.098,814.1293,158.9498,0.1814,0.3469,0.9304,73.7,0
2026-04-24T10:20:18.501,1218.502,803.9494,189.169,0.1991,0.2127,0.9436,74.63,0
2026-04-24T10:20:19.305,1219.306,922.8712,181.1486,0.1203,0.3702,0.9129,65.01,0
2026-04-24T10:20:21.046,1221.046,794.6909,168.6506,0.1993,0.4272,0.9084,75.5,0
2026-04-24T10:20:21.840,1221.841,744.813,147.5862,0.0949,0.4194,0.8792,80.56,0
2026-04-24T10:20:22.585,1222.586,764.7663,147.7991,0.1124,0.3246,0.9578,78.46,0
2026-04-24T10:20:23.350,1223.35,785.1338,164.1886,0.1668,0.3122,0.9609,76.42,0
2026-04-24T10:20:24.135,1224.136,839.1175,168.3272,0.1597,0.3091,0.8509,71.5,0
2026-04-24T10:20:24.974,1224.975,797.5037,156.0876,0.142,0.2274,0.9037,75.23,0
2026-04-24T10:20:25.772,1225.772,778.2296,158.4955,0.1377,0.2356,0.8954,77.1,0
2026-04-24T10:20:27.406,1227.407,792.6279,172.5307,0.1108,0.2857,0.8938,75.7,0
2026-04-24T10:20:28.199,1228.2,743.9284,168.3636,0.1425,0.3371,0.8697,80.65,0
2026-04-24T10:20:28.943,1228.943,794.1195,181.993,0.1083,0.3536,0.9575,75.56,0
2026-04-24T10:20:29.737,1229.738,890.1325,153.3244,0.0198,0.0,0.2538,67.41,1
2026-04-24T10:20:30.627,1230.628,841.476,166.5648,0.1641,0.291,0.895,71.3,0
2026-04-24T10:20:31.469,1231.469,784.1047,162.6355,0.1183,0.2177,0.9376,76.52,0
2026-04-24T10:20:32.253,1232.253,857.3906,172.5179,0.156,0.3458,0.9169,69.98,0
2026-04-24T10:20:33.110,1233.111,831.9813,181.5251,0.1366,0.2379,0.9503,72.12,0
2026-04-24T10:20:33.942,1233.943,695.297,115.1865,0.0566,0.3422,0.6773,86.29,1
2026-04-24T10:20:34.637,1234.638,777.1764,148.249,0.167,0.2834,0.9286,77.2,0
2026-04-24T10:20:36.162,1236.162,735.6289,145.085,0.08,0.1807,0.9627,81.56,0
2026-04-24T10:20:36.897,1236.898,911.4637,140.2461,0.122,0.2676,0.926,65.83,0
2026-04-24T10:20:37.809,1237.809,795.0777,164.1523,0.1183,0.3226,0.9371,75.46,0
2026-04-24T10:20:38.604,1238.604,800.5723,166.9033,0.1717,0.3606,0.9407,74.95,0
2026-04-24T10:20:39.404,1239.405,825.3292,157.6895,0.1536,0.2454,0.9637,72.7,0
2026-04-24T10:20:40.230,1240.23,833.2793,136.2949,0.1726,0.2859,0.9064,72.0,0
2026-04-24T10:20:41.063,1241.064,797.3109,163.2295,0.1432,0.2896,0.936,75.25,0
2026-04-24T10:20:41.860,1241.861,806.5514,135.7456,0.128,0.4108,0.9775,74.39,0
2026-04-24T10:20:42.667,1242.667,801.5543,147.5979,0.1622,0.2657,0.9467,74.85,0
2026-04-24T10:20:44.309,1244.309,773.3274,177.0068,0.1626,0.3299,0.9298,77.59,0
2026-04-24T10:20:45.082,1245.083,776.0448,158.2852,0.2008,0.2176,0.8857,77.32,0
2026-04-24T10:20:45.858,1245.859,806.9962,126.1118,0.1056,0.4034,0.9314,74.35,0
2026-04-24T10:20:48.204,1248.205,752.0559,173.9896,0.129,0.3575,0.9189,79.78,0
2026-04-24T10:20:48.956,1248.957,740.5618,144.7416,0.169,0.313,0.9164,81.02,0
2026-04-24T10:20:49.697,1249.698,816.3422,172.5342,0.1916,0.2816,0.9155,73.5,0
2026-04-24T10:20:50.513,1250.514,789.0985,175.7204,0.117,0.4064,0.9309,76.04,0
2026-04-24T10:20:51.302,1251.303,856.4684,200.7806,0.0491,0.1921,0.6681,70.06,1
2026-04-24T10:20:52.159,1252.159,820.6896,157.4567,0.1557,0.2739,0.9696,73.11,0
2026-04-24T10:20:52.980,1252.98,823.1685,182.5676,0.1394,0.2766,0.937,72.89,0
2026-04-24T10:20:53.803,1253.803,803.1196,226.927,0.107,0.1208,0.7751,74.71,1
2026-04-24T10:20:54.606,1254.606,886.1833,165.8609,0.1357,0.3039,0.8929,67.71,0
2026-04-24T10:20:55.492,1255.493,800.1898,148.7391,0.1486,0.2809,0.9751,74.98,0
2026-04-24T10:20:57.182,1257.183,339.8673,161.9213,0.191,0.1189,0.6927,176.54,1
2026-04-24T10:20:57.522,1257.522,819.4237,163.5449,0.1646,0.4567,0.8956,73.22,0
2026-04-24T10:20:58.341,1258.342,838.1463,164.361,0.1503,0.2398,0.8922,71.59,0
2026-04-24T10:20:59.179,1259.18,865.3001,162.5594,0.1613,0.3232,0.9279,69.34,0
2026-04-24T10:21:00.045,1260.045,723.3069,134.2827,0.1699,0.3687,0.8648,82.95,0
2026-04-24T10:21:00.768,1260.769,708.4297,198.5878,0.1665,0.3346,0.9117,84.69,0
2026-04-24T10:21:01.476,1261.477,852.3658,149.0895,0.1708,0.3364,0.9469,70.39,0
2026-04-24T10:21:02.329,1262.329,791.8023,144.4507,0.1714,0.3337,0.8738,75.78,0
2026-04-24T10:21:03.121,1263.121,844.1776,143.7807,0.1436,0.3551,0.4989,71.08,1
2026-04-24T10:21:03.965,1263.965,837.3668,210.1985,0.0771,0.1326,0.7193,71.65,1
2026-04-24T10:21:05.568,1265.568,799.6647,230.8723,0.1084,0.1272,0.6812,75.03,1
2026-04-24T10:21:06.367,1266.368,796.1322,168.5836,0.1264,0.3874,0.95,75.36,0
2026-04-24T10:21:07.164,1267.164,853.1926,140.8287,0.08,0.2699,0.9239,70.32,0
2026-04-24T10:21:08.017,1268.017,849.137,141.9596,0.1118,0.3296,0.9192,70.66,0
2026-04-24T10:21:08.866,1268.866,773.4512,152.6163,0.1158,0.2374,0.9379,77.57,0
2026-04-24T10:21:12.108,1272.108,788.5354,143.8958,0.1667,0.3098,1.0,76.09,0
2026-04-24T10:21:12.896,1272.897,786.3325,215.6381,0.083,0.04,0.7286,76.3,1
2026-04-24T10:21:13.683,1273.683,810.1694,157.3545,0.1528,0.3506,0.9556,74.06,0
2026-04-24T10:21:14.493,1274.493,875.8184,135.5794,0.1641,0.2945,0.9466,68.51,0
2026-04-24T10:21:15.369,1275.369,860.6259,132.3642,0.1953,0.286,0.923,69.72,0
2026-04-24T10:21:17.086,1277.086,830.9851,172.6476,0.1677,0.2943,0.9458,72.2,0
2026-04-24T10:21:19.501,1279.502,820.4018,173.0796,0.1123,0.2496,0.924,73.13,0
2026-04-24T10:21:20.802,1280.802,822.721,162.3767,0.1871,0.2475,0.8395,72.93,0
2026-04-24T10:21:21.624,1281.625,852.9612,164.3034,0.1361,0.3332,0.8904,70.34,0
2026-04-24T10:21:22.477,1282.478,682.7851,165.7124,0.1515,0.3775,0.9361,87.88,0
2026-04-24T10:21:23.160,1283.161,811.4114,137.9228,0.1423,0.3737,0.8866,73.95,0
2026-04-24T10:21:23.971,1283.972,826.6155,172.9079,0.1514,0.2589,0.8921,72.59,0
2026-04-24T10:21:25.576,1285.576,746.5124,158.6471,0.1495,0.2538,0.9499,80.37,0
2026-04-24T10:21:26.322,1286.323,308.0941,217.1178,0.2957,0.7402,0.5699,194.75,1
2026-04-24T10:21:26.630,1286.631,816.82,154.6404,0.1352,0.2127,0.9512,73.46,0
2026-04-24T10:21:27.447,1287.447,785.6308,152.8288,0.1162,0.4151,0.9614,76.37,0
2026-04-24T10:21:28.233,1288.233,757.9922,156.1194,0.1901,0.2954,0.9312,79.16,0
2026-04-24T10:21:28.991,1288.991,755.3435,167.4968,0.1656,0.3772,0.9683,79.43,0
2026-04-24T10:21:29.746,1289.746,757.0397,144.3211,0.1249,0.4033,0.9176,79.26,0
2026-04-24T10:21:30.503,1290.503,828.7773,175.3714,0.1515,0.2061,0.9345,72.4,0
2026-04-24T10:21:31.332,1291.332,751.8954,153.1678,0.0835,0.4211,0.9943,79.8,0
2026-04-24T10:21:32.084,1292.084,730.9025,155.7698,0.1602,0.3499,0.8929,82.09,0
2026-04-24T10:21:32.815,1292.815,790.9099,175.3059,0.0584,0.1317,0.7813,75.86,1
2026-04-24T10:21:34.480,1294.481,743.1183,178.7403,0.0241,0.0232,0.2367,80.74,1
2026-04-24T10:21:36.050,1296.05,832.0495,150.6156,0.1648,0.37,0.8917,72.11,0
2026-04-24T10:21:37.622,1297.622,677.4564,162.7655,0.1204,0.2728,0.9925,88.57,0
2026-04-24T10:21:38.299,1298.3,757.3921,166.9949,0.1374,0.3027,0.9201,79.22,0
2026-04-24T10:21:39.057,1299.057,791.4806,160.9621,0.1912,0.2862,0.9101,75.81,0
2026-04-24T10:21:39.848,1299.849,721.6411,147.3085,0.1123,0.1917,0.8875,83.14,0
2026-04-24T10:21:40.570,1300.57,802.6741,144.7598,0.0875,0.2529,0.9311,74.75,0
2026-04-24T10:21:42.512,1302.513,757.7477,151.8433,0.1485,0.3894,0.94,79.18,0
2026-04-24T10:21:43.270,1303.271,728.9118,175.7778,0.1144,0.2875,0.9195,82.31,0
2026-04-24T10:21:44.751,1304.751,775.7985,169.5814,0.1608,0.3484,0.9242,77.34,0
2026-04-24T10:21:45.527,1305.527,784.1901,163.158,0.1104,0.3507,0.9355,76.51,0
2026-04-24T10:21:46.311,1306.311,871.8888,149.7536,0.173,0.281,0.886,68.82,0
2026-04-24T10:21:47.183,1307.183,748.7295,173.3402,0.1615,0.3623,0.9279,80.14,0
2026-04-24T10:21:47.931,1307.932,788.9516,167.6299,0.1345,0.3987,0.9724,76.05,0
2026-04-24T10:21:48.720,1308.721,768.8916,142.8969,0.1275,0.333,0.905,78.03,0
2026-04-24T10:21:49.489,1309.49,716.2659,133.354,0.1447,0.3336,0.8663,83.77,0
2026-04-24T10:21:50.205,1310.206,793.4578,208.3715,0.1126,0.5823,0.6799,75.62,1
2026-04-24T10:21:50.999,1310.999,732.6599,165.0946,0.1496,0.3267,0.9318,81.89,0
2026-04-24T10:21:51.732,1311.732,823.254,163.9213,0.1509,0.382,0.9029,72.88,0
2026-04-24T10:21:52.555,1312.555,864.4222,120.0,0.1499,0.3847,0.9275,69.41,0
2026-04-24T10:21:53.419,1313.42,848.365,174.9379,0.1404,0.3492,0.962,70.72,0
2026-04-24T10:21:55.129,1315.13,836.8758,158.0496,0.1266,0.2555,0.9264,71.7,0
2026-04-24T10:21:55.966,1315.966,814.502,165.0544,0.1912,0.3379,0.9201,73.66,0
2026-04-24T10:21:57.652,1317.653,741.1693,135.8679,0.162,0.2903,0.9234,80.95,0
2026-04-24T10:21:58.394,1318.394,754.1123,167.3591,0.1502,0.218,0.9408,79.56,0
2026-04-24T10:21:59.920,1319.921,784.0164,170.0817,0.1716,0.2382,0.927,76.53,0
2026-04-24T10:22:00.705,1320.705,748.2173,163.6806,0.131,0.2905,0.9269,80.19,0
2026-04-24T10:22:01.453,1321.453,780.3129,169.0719,0.2172,0.3671,0.9298,76.89,0
2026-04-24T10:22:02.233,1322.234,1447.0298,90.0,0.03,0.2117,0.5731,41.46,1
2026-04-24T10:22:03.680,1323.681,739.0593,143.336,0.1548,0.3061,0.9125,81.18,0
2026-04-24T10:22:04.419,1324.42,936.4739,136.1798,0.3309,0.2861,0.7156,64.07,1
2026-04-24T10:22:05.356,1325.356,762.5093,140.9057,0.1485,0.3643,0.8743,78.69,0
2026-04-24T10:22:08.346,1328.347,641.7894,164.6957,0.1814,0.3803,0.7272,93.49,1
2026-04-24T10:22:08.988,1328.988,792.3157,137.9704,0.1013,0.3773,0.8834,75.73,0
2026-04-24T10:22:09.780,1329.781,897.5506,170.1272,0.162,0.3389,0.9294,66.85,0
2026-04-24T10:22:10.678,1330.678,750.6571,202.8616,0.1395,0.3361,0.8835,79.93,0
2026-04-24T10:22:12.149,1332.15,766.1991,167.4291,0.1356,0.2249,0.9236,78.31,0
2026-04-24T10:22:12.915,1332.916,727.9011,165.279,0.2006,0.2746,0.9201,82.43,0
2026-04-24T10:22:13.643,1333.644,811.278,178.493,0.1565,0.3338,0.908,73.96,0
2026-04-24T10:22:14.454,1334.455,822.6269,169.0164,0.1781,0.3649,0.9714,72.94,0
2026-04-24T10:22:16.526,1336.527,696.8381,149.586,0.1485,0.3521,0.9778,86.1,0
2026-04-24T10:22:17.223,1337.223,807.071,169.5377,0.1796,0.3342,0.8872,74.34,0
2026-04-24T10:22:18.030,1338.03,811.6085,164.0929,0.1145,0.2841,0.9615,73.93,0
2026-04-24T10:22:18.842,1338.842,814.1534,140.8112,0.1312,0.2724,0.8953,73.7,0
2026-04-24T10:22:19.656,1339.656,771.9623,162.7827,0.1748,0.3673,0.9025,77.72,0
2026-04-24T10:22:21.165,1341.166,792.0683,160.8462,0.1415,0.3431,0.9711,75.75,0
2026-04-24T10:22:22.743,1342.744,725.2797,161.0517,0.1509,0.428,0.9303,82.73,0
2026-04-24T10:22:23.468,1343.469,851.0918,155.9255,0.0928,0.128,0.7633,70.5,1
2026-04-24T10:22:24.320,1344.32,525.2266,187.3011,0.0857,0.0947,0.7471,114.24,1
2026-04-24T10:22:24.845,1344.845,819.2519,169.7731,0.1381,0.1636,0.9093,73.24,0
2026-04-24T10:22:25.664,1345.665,873.1178,139.9368,0.1798,0.3044,0.9121,68.72,0
2026-04-24T10:22:27.326,1347.326,757.4231,174.5651,0.1368,0.3538,0.9377,79.22,0
2026-04-24T10:22:28.083,1348.083,665.6212,80.0,0.0137,0.0,0.3822,90.14,1
2026-04-24T10:22:28.749,1348.749,704.5935,159.2005,0.08,0.3751,0.9159,85.16,0
2026-04-24T10:22:31.034,1351.035,1495.4774,90.0,0.4316,0.8142,0.7936,40.12,1
2026-04-24T10:22:32.530,1352.53,841.0264,161.362,0.1582,0.3421,0.9555,71.34,0
2026-04-24T10:22:33.371,1353.371,764.3949,176.1851,0.2034,0.3934,0.9405,78.49,0
2026-04-24T10:22:34.135,1354.136,677.1577,167.1607,0.1607,0.8628,0.6059,88.61,1
2026-04-24T10:22:34.812,1354.813,783.8104,131.251,0.1389,0.3661,0.9608,76.55,0
2026-04-24T10:22:35.596,1355.597,820.2428,174.65,0.1797,0.3018,0.871,73.15,0
2026-04-24T10:22:36.417,1356.417,696.3508,157.0753,0.1311,0.329,0.9039,86.16,0
2026-04-24T10:22:37.113,1357.113,794.5427,163.5872,0.1753,0.2778,0.9847,75.52,0
2026-04-24T10:22:37.907,1357.908,809.1617,162.9757,0.1401,0.2661,0.9509,74.15,0
2026-04-24T10:22:39.497,1359.498,754.9552,157.4439,0.1727,0.2575,0.9284,79.47,0
2026-04-24T10:22:40.252,1360.253,715.7201,124.4171,0.1837,0.2887,0.9334,83.83,0
2026-04-24T10:22:40.968,1360.969,813.3856,127.2945,0.169,0.2278,0.9316,73.77,0
2026-04-24T10:22:42.566,1362.567,900.4378,160.8431,0.1338,0.3865,0.9225,66.63,0
2026-04-24T10:22:44.190,1364.191,780.2697,158.6269,0.1183,0.257,0.9572,76.9,0
2026-04-24T10:22:44.971,1364.971,799.1481,161.6073,0.2113,0.2757,0.9729,75.08,0
2026-04-24T10:22:45.770,1365.77,741.4014,149.6483,0.1569,0.2307,0.8941,80.93,0
2026-04-24T10:22:47.324,1367.325,671.6671,172.2815,0.1183,0.3862,0.8746,89.33,0
2026-04-24T10:22:47.996,1367.996,885.8273,273.0773,0.0374,0.1321,0.2806,67.73,1
2026-04-24T10:22:48.882,1368.882,791.0194,151.907,0.1576,0.2718,0.9376,75.85,0
2026-04-24T10:22:49.673,1369.673,810.9998,131.1774,0.1781,0.2516,0.9739,73.98,0
2026-04-24T10:22:50.484,1370.484,756.0245,175.9049,0.1319,0.2965,0.8801,79.36,0
2026-04-24T10:22:51.240,1371.24,804.5292,166.5101,0.1434,0.338,0.8856,74.58,0
2026-04-24T10:22:52.044,1372.045,757.312,164.9578,0.1207,0.3928,0.9356,79.23,0
2026-04-24T10:22:52.802,1372.802,755.2827,178.1114,0.1754,0.2857,0.8812,79.44,0
2026-04-24T10:22:53.557,1373.557,745.1607,169.9066,0.1472,0.2091,0.9363,80.52,0
2026-04-24T10:22:55.158,1375.159,771.7181,134.4385,0.1252,0.3081,0.9559,77.75,0
2026-04-24T10:22:57.552,1377.553,923.5257,214.1196,0.19,0.02,0.6323,64.97,1
2026-04-24T10:22:58.476,1378.476,771.9258,122.2586,0.1071,0.2924,0.892,77.73,0
2026-04-24T10:22:59.248,1379.248,744.9932,138.8104,0.1771,0.2587,0.9438,80.54,0
2026-04-24T10:22:59.993,1379.993,841.2214,146.2814,0.1464,0.1812,0.9128,71.32,0
2026-04-24T10:23:00.834,1380.835,719.9361,133.8925,0.1258,0.2966,0.9635,83.34,0
2026-04-24T10:23:01.554,1381.555,748.4641,168.718,0.1371,0.3082,0.9246,80.16,0
2026-04-24T10:23:02.303,1382.303,813.9288,159.6894,0.1677,0.3132,0.9205,73.72,0
2026-04-24T10:23:03.116,1383.117,777.2236,152.3375,0.1187,0.2272,0.9195,77.2,0
2026-04-24T10:23:03.894,1383.894,765.2029,167.149,0.141,0.3284,0.8921,78.41,0
2026-04-24T10:23:05.494,1385.494,748.0008,166.6368,0.2225,0.3439,0.9522,80.21,0
2026-04-24T10:23:06.242,1386.242,770.2925,168.2779,0.1456,0.2075,0.9306,77.89,0
2026-04-24T10:23:07.012,1387.013,754.2422,151.7789,0.2003,0.3599,0.9235,79.55,0
2026-04-24T10:23:07.766,1387.767,701.3811,129.9265,0.1732,0.8024,0.6117,85.55,1
2026-04-24T10:23:08.468,1388.468,822.5884,154.0954,0.1297,0.251,0.9247,72.94,0
2026-04-24T10:23:09.290,1389.291,791.0672,151.9255,0.1597,0.3164,0.9417,75.85,0
2026-04-24T10:23:10.081,1390.082,711.739,150.2294,0.1235,0.3334,0.934,84.3,0
2026-04-24T10:23:10.793,1390.794,1081.9355,207.3389,0.2531,0.6334,0.5942,55.46,1
2026-04-24T10:23:11.875,1391.876,779.0576,160.6181,0.1734,0.321,0.9956,77.02,0
2026-04-24T10:23:12.654,1392.655,825.66,151.7748,0.1591,0.2766,0.9015,72.67,0
2026-04-24T10:23:13.480,1393.48,741.7586,154.0377,0.109,0.3114,0.9256,80.89,0
2026-04-24T10:23:14.222,1394.222,778.0473,150.0241,0.106,0.3263,0.9916,77.12,0
2026-04-24T10:23:15.000,1395.0,450.0,80.0,0.0419,0.0493,0.6057,133.33,1
2026-04-24T10:23:15.450,1395.45,816.4331,147.9101,0.1455,0.2832,0.9558,73.49,0
2026-04-24T10:23:16.266,1396.267,736.5993,135.9061,0.1551,0.3842,0.885,81.46,0
2026-04-24T10:23:17.003,1397.003,803.0852,133.4956,0.1266,0.2297,0.965,74.71,0
2026-04-24T10:23:17.806,1397.806,806.3298,155.4328,0.1822,0.2931,0.9252,74.41,0
2026-04-24T10:23:18.612,1398.613,838.7247,153.3746,0.106,0.2758,0.9523,71.54,0
2026-04-24T10:23:20.219,1400.219,758.4615,181.0521,0.1024,0.4008,0.9265,79.11,0
2026-04-24T10:23:20.977,1400.978,820.5106,159.373,0.1939,0.3744,0.9681,73.13,0
